banco;comercio;tipo;descuento;descuento_pct;tope;dias;horario;lugares;tarjetas;modalidad;region;vigencia;url;condiciones
Santander;Dominga Nikkei;Sushi Nikkei, Omakase, Coctelería de autor asiática y mucho más;40%. dcto. todos los viernes;40;$40.000;Viernes;;"El Rodeo 12699, Lo Barnechea; Lo Barnechea";Exclusivo con tu Tarjetas de Crédito Santander;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/dominga-nikkei;Sushi Nikkei, Omakase, Coctelería de autor asiática y mucho más. / Recuerda que: / - Exclusivo con tu Tarjetas de Crédito Santander / - Válido para consumo en local. / - El Rodeo 12699, Lo Barnechea. / - Tope de descuento de $40.000. / - No acumulable a otras promociones. / - Se excluyen propinas, menús, happy hours.
Santander;Naoki;Sabores y técnicas japonesas se combinan con elementos locales de la costa chilena para crear una experiencia gastronómi;40%. dcto. todos los miércoles;40;$100.000;Miércoles;;"Av. Vitacura 3875, Vitacura; Vitacura";Exclusivo con tu Tarjeta de Crédito WorldMember Limited Santander;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/naoki-2;Sabores y técnicas japonesas se combinan con elementos locales de la costa chilena para crear una experiencia gastronómica única / Recuerda que: / - Exclusivo con tu Tarjeta de Crédito WorldMember Limited Santander  / - Válido para consumo en local. / - Av. Vitacura 3875, Vitacura. / - Tope de descuento de $100.000. / - No acumulable a otras promociones. / - Se excluyen propinas, menús, happy hours.
Santander;Caoba Bar;Disfruta de un increíble bar;40% dcto. todos los lunes;40;$40.000;Lunes;;"Alonso de Córdova 4156, Vitacura; Vitacura";Exclusivo con tus Tarjetas de Crédito Santander;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/caoba-bar-2;¡Disfruta de un increíble bar! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander / - Válido para consumo en local. / - Alonso de Córdova 4156, Vitacura. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Tope de descuento $40.000
Santander;PF Chang’s;Lo mejor de la comida asiatica;40% dcto. todos los miércoles;40;$40.000;Miércoles;;"Isidora Goyenechea 2940, Parque Arauco y Alto Las Condes, Las Condes; Las Condes";40% pagando con tus Tarjetas de Crédito Santander;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/pfchang;¡Lo mejor de la comida asiatica! / Recuerda que: / - 40% pagando con tus Tarjetas de Crédito Santander  / - Válido para consumo en local. / - Isidora Goyenechea 2940, Parque Arauco y Alto Las Condes, Las Condes. / - No acumulable a otras promociones. / - Descuento máximo por pedido de $40.000. / - Se excluyen propinas, menús, happy hours.
Santander;Augusta Bar;Disfruta de una variada gastronomía y cócteles de autor;40% dcto. todos los miércoles.;40;$40.000;Miércoles;;"Paso Hondo 209, Concepción; Concepción";Exclusivo con tus Tarjetas de Crédito Santander.;Presencial;Bío-Bío;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/augusta-bar;Disfruta de una variada gastronomía y cócteles de autor. / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido para consumo en local. / - Paso Hondo 209, Concepción. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Descuento máximo por pedido de $40.000.
Santander;La Bifería;Cortes únicos de carne a la parrilla;40% dcto. todos los miércoles;40;$40.000;Miércoles;;"Av. Pedro de Valdivia 065, Providencia; Providencia";Exclusivo con tus Tarjetas de Crédito Santander.;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/la-biferia-2;Cortes únicos de carne a la parrilla / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido para consumo en local. / - Av. Pedro de Valdivia 065, Providencia. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Descuento máximo por pedido de $40.000.
Santander;Hijo del Sol;Disfruta del rico sabor de una causa limeña;40% dcto. todos los miércoles;40;$40.000;Miércoles;;La Reina, Las Condes, Vitacura, Santiago;Exclusivo con tus Tarjetas de Crédito Santander.;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/hijo-del-sol-2;Disfruta del rico sabor de una causa limeña  / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido para consumo en local. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Descuento máximo por pedido de $40.000. / - Se excluyen propinas, menús, happy hours.
Santander;Local Burger;Disfruta las mejores hamburguesas;40% dcto. todos los miércoles.;40;$40.000;Miércoles;;;Exclusivo con tus Tarjetas de Crédito Santander.;Presencial y online;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/local-burger-2;¡Disfruta las mejores hamburguesas! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido para consumo en local y www.localburger.cl / - Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Descuento máximo por pedido de $40.000.
Santander;Fork;Platos preparados todos los días, frescos y sin conservantes;40% dcto. todos los viernes.;40;$40.000;Viernes;; La Reina, Las Condes, Lo Barnechea, Providencia, Santiago, Macul, Vitacura, Ñuñoa;"Exclusivo con tus Tarjetas de Crédito Santander.; Válido en tiendas Fork pagando con tu tarjeta Santander. Y en Forkchile.cl ingresando los primeros 6 dígitos de tu tarjeta en el botón &quot;CÓDIGO PROMO&quot; al momento de pagar.";Online / delivery;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/fork-4;"¡Platos preparados todos los días, frescos y sin conservantes! / Recuerda que: / 40% descuento: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido en tiendas Fork pagando con tu tarjeta Santander. Y en Forkchile.cl ingresando los primeros 6 dígitos de tu tarjeta en el botón &quot;CÓDIGO PROMO&quot; al momento de pagar. / - Tope de dcto. de $40.000. / - No acumulable con otras promociones; Productos seleccionados en https://forkchile.cl/categoria/191/descuento-santander / - Aplica a productos Fork seleccionados: platos refrigerados individuales y familiares (excepto ensaladas, wraps y platos livianos, salmón a la gremolata y beef bourguignon), sopas, quiches individuales y familiares, sándwiches, cocktail congelado Fork, postres individuales y postres familiares (excepto tortas). / - Descuento aplicable únicamente a los productos incluidos en la categoría &quot;Descuento Santander&quot;, no incluye productos de otras categorías."
Santander;Work/Café;Comienza tu día en el mejor lugar, conoce todas las sucursales Work/Café;40% dcto. todos los lunes y 30% dcto. de martes a viernes;40;Sin tope;Lunes, Martes, Miércoles, Jueves, Viernes;Sin tope de descuento.Horarios de Atención: | Lunes a jueves de 9:00 a 14:00 hrs y horario tarde de 15:30 a 17:00 hrs. Viernes de 9:00 a 14:00 hrs.;Las Condes, Vitacura, La Reina, Providencia, Ñuñoa, Santiago, San Joaquín, Huechuraba, Lo Barnechea, Independencia, Maipú;Exclusivo con tus Tarjetas de Crédito y Débito Santander.;Presencial y online;Metropolitana;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/work-cafe-4;¡Comienza tu día en el mejor lugar, conoce todas las sucursales Work/Café! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito y Débito Santander. / - Válido en locales y www.workcafe.cl, 30% los otros días de la semana. / - Pide tu descuento al momento de pagar. / - Sin tope de descuento.Horarios de Atención:  / Lunes a jueves de 9:00 a 14:00 hrs y horario tarde de 15:30 a 17:00 hrs. Viernes de 9:00 a 14:00 hrs.
Santander;eCook;Lleva tus platos favoritos con el mejor descuento;40% dcto. todos los martes y jueves;40;Sin tope;Martes, Jueves;;;Exclusivo con tus Tarjetas de Crédito y Débito Santander.;Online / delivery;Metropolitana;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/ecook-4;¡Lleva tus platos favoritos con el mejor descuento! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito y Débito Santander. / - Válido en ecook.cl / - No acumulable a otras promociones. / - Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento. / - Sin tope de descuento.
Santander;Dominó;Los martes ahora son Dinámicos;40% dcto. todos los martes.;40;Sin tope;Martes;;Las Condes, La Reina, Providencia, Vitacura, Santiago, Ñuñoa, Peñalolén, Macul, Recoleta, La Florida, Huechuraba, Puente Alto, Maipú, Independencia, Viña del Mar, Puerto Montt, Antofagasta, Concepción;Exclusivo con tus Tarjetas de Crédito y Débito Santander.;Presencial y online;Metropolitana, Valparaíso, Los Lagos, Antofagasta, Bío-Bío;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/domino-2;"¡Los martes ahora son Dinámicos! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito y Débito Santander. / - Válido todos los martes en la App Club Dominó y 20% dcto. en locales. / - Para compras en la App Club Dominó: Selecciona tu pedido &gt; Cupones y Promos &gt; Promos &gt; Ingresa tu código Promocional (ingresando los 6 primeros dígitos de tu tarjeta) &gt; Banco Santander / - Para compras presenciales: Pide tu descuento al momento de pagar con tus Tarjetas Santander. / - Sin tope de descuento. / - Excluye locales de aeropuerto. / - No acumulable a otras promociones."
Santander;CuracaRibs;Disfruta carnes ahumadas 100% a leña;40% dcto. todos lunes online.;40;$40.000;Lunes;;La Florida, Cerrillos, Las Condes, Providencia, Huechuraba, Curacaví;Exclusivo con tus Tarjetas de Crédito Santander.;Online / delivery;Metropolitana;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/curacaribs-4;"¡Disfruta carnes ahumadas 100% a leña! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander. / - Válido en www.curacaribs.cl / - Selecciona el medio de pago &quot;Tarjetas de Crédito Santander / Promo 40% día Lunes&quot; / - No acumulable a otras promociones. / - Descuento máximo por pedido de $40.000."
Santander;Sakura;Mucho más que sushi;40% dcto. en Rolls todos los viernes.;40;$40.000;Viernes;;Las Condes, Lo Barnechea, Ñuñoa, Vitacura, La Reina;Exclusivo con tus Tarjetas de Crédito y Débito Santander.;Presencial y online;Metropolitana;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/sakura-4;¡Mucho más que sushi! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito y Débito Santander. / - Válido en locales, www.sakura.cl / - Tope dcto. $40.000. / - Para compras con despacho el monto mínimo es de $12.000. / - Exclusivo en categorías de Rolls y Hosomaki. / - Excluye combinaciones, Bento Box. / - No válida en días feriados. / - No acumulable a otras promociones. / - Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento.
Santander;Corrales del Sur;El mejor Angus nacional en Corrales del Sur;30% dcto. todos los jueves.;30;$100.000;Jueves;;Vitacura, Providencia, Peñalolén, Osorno, Puerto Varas;Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass.;Presencial y online;Metropolitana, Los Lagos;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/corrales-del-sur-3;¡El mejor Angus nacional en Corrales del Sur! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass. / - Válido para consumo en local y en www.corralesdelsur.cl. / - Exclusivo en carnes Corrales del Sur y embutidos. / - No acumulable a otras promociones. / - Ingresa los primeros 6 dígitos de tu Tarjeta como código de descuento. / - Descuento máximo por pedido de $100.000.
Santander;Burger King;Disfruta las mejores burger a la parrilla, desde 1954;40% dcto. todos los jueves.;40;$15.000;Jueves;;Las Condes, Santiago, La Reina, Providencia, Vitacura, Ñuñoa, Peñalolén, Macul, Huechuraba, Lo Barnechea, Independencia, San Miguel, La Florida, Maipú, Quilicura;"Exclusivo con tus Tarjetas de Crédito Santander y Débito Santander.; Para hacer efectivo el descuento debe ser solicitado mostrando y pagando con tus Tarjetas Santander.";;Metropolitana;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/burger-king-2;¡Disfruta las mejores burger a la parrilla, desde 1954! / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito Santander y Débito Santander. / - Válido en Autoking y locales, exclusivamente en mesones, no aplica a tótem de autoservicio. / - Descuento no aplica para productos en promociones o con descuentos. / - Por compras mínimas de $3.000 y tope descuento de $15.000. / - Para hacer efectivo el descuento debe ser solicitado mostrando y pagando con tus Tarjetas Santander.
Santander;Piegari;Cocina italiana tradicional;40% dcto. todos los miercoles.;40;$100.000;Miércoles;;"Nueva Costanera 4092, Vitacura; Vitacura";Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass.;Presencial;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/piegari-2;¡Cocina italiana tradicional! / Recuerda que:  / - Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass. / - Válido para consumo en local. / - Nueva Costanera 4092, Vitacura. / - No acumulable a otras promociones. / - Pide tu descuento al momento de pagar. / - Tope de descuento $100.000. / - Se excluyen propinas, menús, happy hours.
Santander;Melt Pizzas;Las mejores pizzas están en Melt!;40% dcto. todos los martes.;40;$40.000;Martes;;La Reina, Vitacura, Santiago, Las Condes, Providencia, Peñalolén, Recoleta, Huechuraba, Lo Barnechea, San Miguel, La Florida, Puente Alto, Ñuñoa, ;Exclusivo con tus Tarjetas de Crédito y Débito Santander.;Presencial y online;Metropolitana, Maule, O'Higgins, Bío-Bío, Antofagasta, Valparaíso, La Araucanía;Hasta el 30 de septiembre de 2026.;https://banco.santander.cl/beneficios/promociones/melt;¡Las mejores pizzas están en Melt! Arma tu pizza como más te guste. / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito y Débito Santander. / - Válido en locales, App MELT y en www.meltpizzas.com / - No acumulable a otras promociones. / - Ingresa los 6 primeros dígitos de tu Tarjeta como código de descuento. / - Excluye productos de las categorías Promos, bebidas, Holy Cheese y precios promocionales. / - Tope dcto. $40.000.
Santander;Aquality;Compra pescados y mariscos congelados de calidad superior!;40% dcto. todos los martes y acumula 1 Milla LATAM Pass adicional;40;$100.000;Martes;;;Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass.;Online / delivery;Metropolitana;Hasta el 30 de septiembre de 2026;https://banco.santander.cl/beneficios/promociones/aquality-3;¡Compra pescados y mariscos congelados de calidad superior! Además, acumula 1 Milla LATAM Pass adicional del 01 al 07 de cada mes. / Recuerda que: / - Exclusivo con tus Tarjetas de Crédito WorldMember Limited Santander LATAM Pass. / - Válido en www.aqualitysoluciones.cl / - No acumulable a otras promociones. / - Ingresando los 6 primeros dígitos de tu Tarjeta como código de descuento. / - Despacho aplica en Región Metropolitana y Punto de retiro aplica en Chicureo y Concón. / - Descuento máximo por pedido de $100.000.
